Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
09 July 2024,12:10:00,CNR6969506417,Driver Not Found,CID671295,eBike,BTM Layout,Vijayanagar,null,null,null,null,null,null,450,null,0,null,null
22 July 2024,10:45:00,CNR9944707233,Canceled by Driver,CID477805,eBike,Nagarbhavi,Yelahanka,null,null,null,Personal & Car related issue,null,null,178,null,0,null,null
08 July 2024,00:07:00,CNR9159336322,Success,CID416459,Mini,Tumkur Road,Cox Town,259,50,null,null,No,null,1941,Cash,2,3.4,4.4
25 July 2024,00:59:00,CNR1187188822,Success,CID318396,Prime Sedan,Chamarajpet,Indiranagar,63,105,null,null,No,null,224,UPI,40,4.6,3.8
07 July 2024,03:21:00,CNR8073310798,Canceled by Driver,CID543568,eBike,Bannerghatta Road,KR Puram,null,null,null,Personal & Car related issue,null,null,471,null,0,null,null
02 July 2024,22:56:00,CNR8317837479,Success,CID641650,Auto,Ramamurthy Nagar,MG Road,266,45,null,null,No,null,185,Cash,12,4.9,4.1
16 July 2024,08:47:00,CNR1736142323,Driver Not Found,CID574531,Prime Sedan,Ramamurthy Nagar,Varthur,null,null,null,null,null,null,260,null,0,null,null
24 July 2024,02:50:00,CNR2209478454,Canceled by Driver,CID894189,Prime Plus,Bellandur,Yelahanka,null,null,null,More than permitted people in there,null,null,460,null,0,null,null
28 July 2024,06:04:00,CNR9193307603,Success,CID492602,Prime Sedan,Kadugodi,Sahakar Nagar,56,50,null,null,No,null,302,UPI,48,3.4,3.5
28 July 2024,06:01:00,CNR2240517451,Success,CID328510,Bike,Frazer Town,Shantinagar,147,140,null,null,No,null,2800,Cash,10,4.4,3.7
15 July 2024,01:37:00,CNR7910262142,Canceled by Driver,CID753115,Prime Sedan,Cox Town,RT Nagar,null,null,null,Personal & Car related issue,null,null,419,null,0,null,null
16 July 2024,13:41:00,CNR2816415852,Canceled by Driver,CID981115,Prime Sedan,Magadi Road,Richmond Town,null,null,null,More than permitted people in there,null,null,192,null,0,null,null
18 July 2024,15:56:00,CNR3642679371,Canceled by Driver,CID936755,Prime SUV,Nagarbhavi,Rajajinagar,null,null,null,Personal & Car related issue,null,null,151,null,0,null,null
27 July 2024,02:12:00,CNR3457555408,Success,CID552797,eBike,KR Puram,Ramamurthy Nagar,182,115,null,null,No,null,824,Cash,45,4.0,4.7
27 July 2024,03:22:00,CNR4983819214,Success,CID610966,Mini,RT Nagar,Jayanagar,35,75,null,null,No,null,332,UPI,29,3.9,3.4
08 July 2024,09:07:00,CNR5860880213,Success,CID131585,Mini,Frazer Town,Basavanagudi,217,115,null,null,No,null,140,Cash,29,3.2,3.9
18 July 2024,12:24:00,CNR9802988890,Success,CID362481,Auto,Electronic City,Marathahalli,56,145,null,null,No,null,180,UPI,17,3.2,4.1
28 July 2024,10:00:00,CNR2338846461,Success,CID240659,Prime Sedan,Chamarajpet,RT Nagar,35,45,null,null,No,null,1902,UPI,11,3.1,4.1
22 July 2024,23:10:00,CNR5054235536,Success,CID365002,Prime SUV,Varthur,MG Road,133,45,null,null,No,null,345,UPI,48,4.9,3.2
09 July 2024,15:14:00,CNR4363784843,Success,CID164088,Prime Plus,Yelahanka,Hulimavu,56,30,null,null,No,null,359,Cash,4,4.3,3.9
02 July 2024,21:17:00,CNR3177668878,Canceled by Driver,CID823568,Prime Sedan,Nagarbhavi,Hosur Road,null,null,null,More than permitted people in there,null,null,707,null,0,null,null
02 July 2024,10:48:00,CNR4098008664,Success,CID452997,eBike,Nagarbhavi,Nagarbhavi,287,135,null,null,No,null,650,UPI,41,3.9,4.3
09 July 2024,14:38:00,CNR9269456770,Success,CID209961,Auto,Shivajinagar,Yelahanka,189,120,null,null,No,null,326,Cash,10,3.5,3.9
17 July 2024,05:05:00,CNR9063412453,Canceled by Customer,CID773023,Mini,Varthur,Richmond Town,null,null,Driver is not moving towards pickup location,null,null,null,255,null,0,null,null
07 July 2024,06:02:00,CNR8500174051,Success,CID591763,Auto,Mysore Road,Malleshwaram,147,85,null,null,No,null,391,Cash,16,4.7,4.9
17 July 2024,14:10:00,CNR3204989897,Driver Not Found,CID453904,Prime SUV,Vijayanagar,Hosur Road,null,null,null,null,null,null,667,null,0,null,null
19 July 2024,06:07:00,CNR5370636519,Success,CID836988,Prime Sedan,Ulsoor,Mysore Road,259,115,null,null,No,null,440,UPI,30,4.9,4.9
28 July 2024,15:27:00,CNR8369726311,Success,CID604612,Mini,Indiranagar,Devanahalli,301,30,null,null,Yes,Customer Demand,167,UPI,33,4.7,3.3
19 July 2024,16:21:00,CNR6494799031,Success,CID513054,Auto,KR Puram,Hosur Road,217,70,null,null,No,null,145,UPI,18,4.2,4.1
27 July 2024,10:58:00,CNR9315126232,Driver Not Found,CID722910,Bike,Marathahalli,Bannerghatta Road,null,null,null,null,null,null,366,null,0,null,null
07 July 2024,03:15:00,CNR1218675709,Success,CID719776,Mini,Devanahalli,Hennur,63,125,null,null,No,null,328,Cash,31,3.2,3.7
12 July 2024,09:35:00,CNR9870040899,Success,CID546342,Prime Sedan,MG Road,Chamarajpet,154,125,null,null,No,null,923,Debit Card,23,4.1,3.6
05 July 2024,11:41:00,CNR4848682876,Success,CID178966,eBike,Yeshwanthpur,Sahakar Nagar,112,115,null,null,No,null,664,UPI,6,3.4,4.9
01 July 2024,01:11:00,CNR8995421845,Canceled by Customer,CID595630,Bike,Majestic,Langford Town,null,null,Change of plans,null,null,null,852,null,0,null,null
18 July 2024,08:15:00,CNR3258409663,Success,CID243800,Prime Plus,Rajajinagar,Hennur,182,30,null,null,Yes,Other Issue,790,Cash,29,3.7,4.6
12 July 2024,15:17:00,CNR6136886439,Canceled by Driver,CID737040,Auto,Rajajinagar,Langford Town,null,null,null,Personal & Car related issue,null,null,217,null,0,null,null
26 July 2024,07:14:00,CNR4670309470,Success,CID223652,Prime Plus,Banashankari,Marathahalli,126,80,null,null,No,null,714,Cash,7,3.6,4.6
16 July 2024,05:27:00,CNR4046450953,Success,CID610161,Prime SUV,JP Nagar,Frazer Town,154,125,null,null,No,null,347,Cash,1,4.8,4
15 July 2024,17:38:00,CNR3979881618,Success,CID662285,Bike,HSR Layout,Rajarajeshwari Nagar,175,95,null,null,No,null,463,UPI,12,4.2,4.4
03 July 2024,21:26:00,CNR5987398600,Success,CID109822,eBike,Shantinagar,Nagarbhavi,196,100,null,null,No,null,524,UPI,6,4.2,3.7
02 July 2024,20:56:00,CNR1612793387,Canceled by Driver,CID486800,Auto,RT Nagar,Whitefield,null,null,null,Personal & Car related issue,null,null,478,null,0,null,null
16 July 2024,16:00:00,CNR9040060127,Canceled by Driver,CID685305,Prime Sedan,Frazer Town,Indiranagar,null,null,null,Personal & Car related issue,null,null,244,null,0,null,null
05 July 2024,12:52:00,CNR1355028000,Success,CID651386,Prime SUV,Majestic,Hennur,175,110,null,null,No,null,446,Cash,26,3.3,3.2
18 July 2024,08:38:00,CNR5905915499,Success,CID661536,Prime Sedan,Rajarajeshwari Nagar,Sahakar Nagar,56,80,null,null,No,null,1567,Cash,22,4.6,4.7
15 July 2024,17:05:00,CNR4312778613,Success,CID860054,Bike,Devanahalli,Chamarajpet,126,135,null,null,No,null,313,UPI,26,4.7,5
01 July 2024,04:15:00,CNR6011042457,Success,CID281033,Mini,Richmond Town,JP Nagar,266,80,null,null,No,null,250,UPI,45,4.8,3.2
06 July 2024,07:12:00,CNR8813483147,Canceled by Driver,CID974333,Prime Sedan,Cox Town,Ulsoor,null,null,null,Customer was coughing/sick,null,null,2090,null,0,null,null
24 July 2024,18:45:00,CNR4527385943,Success,CID184056,Prime Plus,Rajarajeshwari Nagar,Varthur,301,105,null,null,Yes,Vehicle Breakdown,217,Cash,35,3.4,4.9
02 July 2024,13:11:00,CNR5783862233,Success,CID994227,Prime Sedan,Basavanagudi,Chamarajpet,126,75,null,null,No,null,166,Cash,43,4.1,5
04 July 2024,03:32:00,CNR7127792656,Canceled by Driver,CID673742,eBike,Peenya,RT Nagar,null,null,null,Customer related issue,null,null,346,null,0,null,null
12 July 2024,13:34:00,CNR2419605243,Canceled by Driver,CID992816,Bike,Kengeri,Tumkur Road,null,null,null,Personal & Car related issue,null,null,533,null,0,null,null
12 July 2024,23:33:00,CNR6719230255,Success,CID888119,eBike,Vijayanagar,RT Nagar,63,65,null,null,No,null,246,Cash,32,4.3,4.2
25 July 2024,17:26:00,CNR4673942793,Driver Not Found,CID580345,Prime SUV,Banashankari,Chamarajpet,null,null,null,null,null,null,398,null,0,null,null
14 July 2024,01:12:00,CNR2208413668,Canceled by Customer,CID169400,Prime SUV,Sahakar Nagar,Frazer Town,null,null,Change of plans,null,null,null,279,null,0,null,null
09 July 2024,09:20:00,CNR3829027385,Driver Not Found,CID759978,Prime Plus,Koramangala,Indiranagar,null,null,null,null,null,null,356,null,0,null,null
01 July 2024,08:49:00,CNR9942635368,Canceled by Customer,CID402274,Prime Sedan,Ramamurthy Nagar,Koramangala,null,null,Driver asked to cancel,null,null,null,201,null,0,null,null
02 July 2024,21:59:00,CNR5605266853,Success,CID941450,Prime SUV,Malleshwaram,Vijayanagar,105,40,null,null,No,null,375,Cash,12,4.7,4.7
18 July 2024,05:28:00,CNR1572320326,Success,CID553958,Auto,Hennur,Tumkur Road,77,120,null,null,No,null,955,UPI,16,4.3,4.6
13 July 2024,21:01:00,CNR3586869026,Canceled by Driver,CID960808,eBike,MG Road,BTM Layout,null,null,null,Customer was coughing/sick,null,null,475,null,0,null,null
15 July 2024,01:49:00,CNR9710027513,Driver Not Found,CID362561,Auto,Richmond Town,Hosur Road,null,null,null,null,null,null,468,null,0,null,null
26 July 2024,01:07:00,CNR2442728427,Success,CID224831,Prime Plus,Bellandur,Devanahalli,224,100,null,null,No,null,758,Cash,5,3.7,3.1
02 July 2024,23:25:00,CNR8566685194,Success,CID237550,Prime Sedan,HSR Layout,Chickpet,49,105,null,null,No,null,357,UPI,36,3.8,3.7
14 July 2024,22:21:00,CNR1544340926,Success,CID237416,Prime Sedan,Kengeri,Malleshwaram,126,70,null,null,No,null,641,Cash,21,3.7,3.5
22 July 2024,06:41:00,CNR1833632056,Success,CID231153,Prime Plus,Ulsoor,Malleshwaram,224,100,null,null,No,null,272,Cash,6,4.1,3.5
23 July 2024,23:38:00,CNR8932744171,Success,CID130647,eBike,Ramamurthy Nagar,Varthur,231,40,null,null,No,null,332,Cash,33,3.8,3.6
14 July 2024,10:36:00,CNR8583576742,Success,CID887385,Mini,Kammanahalli,Shivajinagar,105,95,null,null,No,null,140,UPI,35,3.5,3.2
16 July 2024,23:00:00,CNR9933616868,Canceled by Driver,CID993778,Mini,Marathahalli,BTM Layout,null,null,null,Customer related issue,null,null,981,null,0,null,null
20 July 2024,03:57:00,CNR1076398258,Success,CID122304,eBike,MG Road,Cox Town,252,65,null,null,No,null,284,Cash,48,4.9,4.2
24 July 2024,16:12:00,CNR5858452481,Success,CID416495,Prime Sedan,Sahakar Nagar,Mysore Road,301,30,null,null,No,null,2959,Cash,15,4.0,4.2
14 July 2024,09:41:00,CNR9723028236,Canceled by Customer,CID319500,eBike,Shivajinagar,Kadugodi,null,null,Wrong Address,null,null,null,980,null,0,null,null
18 July 2024,07:24:00,CNR1564411645,Success,CID750157,Prime Plus,Bellandur,Peenya,119,50,null,null,No,null,498,UPI,29,4.2,4.4
09 July 2024,07:50:00,CNR2181519136,Driver Not Found,CID896422,Prime Sedan,KR Puram,Langford Town,null,null,null,null,null,null,272,null,0,null,null
27 July 2024,17:09:00,CNR7701315362,Success,CID490940,Prime SUV,Vijayanagar,Hebbal,189,65,null,null,No,null,741,Cash,48,4.3,3.7
11 July 2024,07:59:00,CNR8551074875,Canceled by Driver,CID958553,Prime SUV,Bannerghatta Road,Varthur,null,null,null,Customer related issue,null,null,390,null,0,null,null
13 July 2024,04:22:00,CNR3986531958,Success,CID384162,Prime Sedan,Bannerghatta Road,BTM Layout,210,80,null,null,No,null,183,UPI,37,4.0,3.3
20 July 2024,10:52:00,CNR5070035601,Success,CID279553,Prime Plus,HSR Layout,JP Nagar,224,95,null,null,No,null,792,Cash,13,3.8,3.3
12 July 2024,15:29:00,CNR4805672658,Canceled by Driver,CID781060,Prime Sedan,Peenya,Basavanagudi,null,null,null,Customer related issue,null,null,1741,null,0,null,null
17 July 2024,05:26:00,CNR1047787782,Driver Not Found,CID747697,Prime Sedan,Hennur,Koramangala,null,null,null,null,null,null,277,null,0,null,null
11 July 2024,12:05:00,CNR6673159284,Canceled by Customer,CID389551,eBike,Vijayanagar,Peenya,null,null,Change of plans,null,null,null,525,null,0,null,null
14 July 2024,13:28:00,CNR4932216720,Success,CID353074,Prime Plus,Yelahanka,KR Puram,133,120,null,null,No,null,2841,Cash,4,3.9,4.5
19 July 2024,08:50:00,CNR4295837462,Success,CID885045,Bike,Electronic City,Banashankari,147,75,null,null,No,null,384,Cash,20,4.5,4.8
07 July 2024,06:10:00,CNR3771954475,Success,CID238579,Bike,Peenya,Kengeri,301,100,null,null,No,null,187,Cash,37,3.3,4.1
20 July 2024,12:39:00,CNR5111945861,Success,CID611988,Mini,Indiranagar,Richmond Town,91,125,null,null,No,null,110,UPI,13,4.4,3.4
12 July 2024,09:10:00,CNR6657733483,Canceled by Driver,CID650207,Prime SUV,Varthur,Hosur Road,null,null,null,Personal & Car related issue,null,null,291,null,0,null,null
09 July 2024,23:04:00,CNR3520341911,Success,CID929238,Bike,Malleshwaram,HSR Layout,245,120,null,null,No,null,297,Cash,14,3.2,3.5
25 July 2024,22:17:00,CNR2047540281,Success,CID904112,Mini,Hulimavu,Langford Town,168,30,null,null,No,null,262,Cash,3,4.5,3.7
01 July 2024,20:16:00,CNR3156153779,Success,CID488576,Auto,Cox Town,Peenya,49,105,null,null,No,null,985,UPI,4,4.7,4.8
26 July 2024,18:59:00,CNR1766386244,Success,CID129231,eBike,Langford Town,Hosur Road,231,35,null,null,No,null,330,Cash,29,4.5,4.3
26 July 2024,05:08:00,CNR5826908135,Success,CID517284,Bike,Rajarajeshwari Nagar,Hosur Road,217,110,null,null,No,null,410,Cash,18,4.4,3.9
01 July 2024,09:31:00,CNR2811523519,Success,CID254061,Prime SUV,Malleshwaram,Jayanagar,175,45,null,null,No,null,244,Cash,27,4.5,3.8
21 July 2024,16:33:00,CNR7227358276,Success,CID327135,Mini,Frazer Town,Majestic,259,65,null,null,No,null,1883,Cash,26,3.5,4.5
03 July 2024,09:12:00,CNR6370122773,Success,CID790048,Bike,Nagarbhavi,Basavanagudi,245,45,null,null,No,null,495,Cash,47,3.3,4.6
20 July 2024,12:35:00,CNR1085763856,Success,CID562396,Auto,Ulsoor,Cox Town,175,30,null,null,Yes,Other Issue,1184,Debit Card,9,4.6,4.2
07 July 2024,15:39:00,CNR8427698393,Success,CID932396,Prime Plus,Varthur,Chamarajpet,42,45,null,null,No,null,149,Cash,29,4.4,3.3
16 July 2024,23:23:00,CNR6625291331,Canceled by Customer,CID233192,Prime Sedan,Jayanagar,RT Nagar,null,null,Driver asked to cancel,null,null,null,928,null,0,null,null
13 July 2024,01:15:00,CNR8390956889,Canceled by Customer,CID391535,Prime Plus,RT Nagar,Whitefield,null,null,Change of plans,null,null,null,444,null,0,null,null
02 July 2024,06:00:00,CNR6416317478,Success,CID662505,Prime Plus,KR Puram,Kadugodi,84,110,null,null,No,null,305,Cash,2,3.2,3.1
15 July 2024,16:32:00,CNR9045899424,Canceled by Driver,CID167003,Bike,Shantinagar,Shantinagar,null,null,null,More than permitted people in there,null,null,328,null,0,null,null
02 July 2024,17:02:00,CNR9417984686,Success,CID688869,Bike,Kammanahalli,KR Puram,133,40,null,null,No,null,100,UPI,16,4.9,3.1
11 July 2024,22:44:00,CNR5726591876,Canceled by Driver,CID199674,Prime SUV,Indiranagar,KR Puram,null,null,null,Customer was coughing/sick,null,null,841,null,0,null,null
16 July 2024,17:49:00,CNR2590472548,Success,CID980565,Prime Sedan,Hosur Road,Ulsoor,140,70,null,null,No,null,645,UPI,42,3.5,4.2
10 July 2024,06:46:00,CNR8241996210,Canceled by Driver,CID314174,Auto,Chamarajpet,Bellandur,null,null,null,Customer related issue,null,null,677,null,0,null,null
21 July 2024,06:39:00,CNR1522919788,Driver Not Found,CID441219,Prime Sedan,Shantinagar,Chamarajpet,null,null,null,null,null,null,231,null,0,null,null
23 July 2024,02:29:00,CNR2092652516,Canceled by Driver,CID128183,Prime Plus,Yeshwanthpur,Varthur,null,null,null,Personal & Car related issue,null,null,702,null,0,null,null
11 July 2024,05:58:00,CNR6817745688,Canceled by Customer,CID247739,Prime Sedan,Sahakar Nagar,Ramamurthy Nagar,null,null,AC is Not working,null,null,null,360,null,0,null,null
27 July 2024,08:50:00,CNR3367916855,Driver Not Found,CID336951,Auto,Bannerghatta Road,Kengeri,null,null,null,null,null,null,1102,null,0,null,null
25 July 2024,00:51:00,CNR7430711190,Success,CID632377,eBike,Langford Town,KR Puram,301,90,null,null,No,null,120,UPI,3,4.1,4.7
28 July 2024,12:44:00,CNR9243317574,Canceled by Driver,CID958779,Bike,Bellandur,MG Road,null,null,null,Personal & Car related issue,null,null,384,null,0,null,null
30 July 2024,12:32:00,CNR7697015175,Canceled by Driver,CID301356,Auto,MG Road,RT Nagar,null,null,null,Customer was coughing/sick,null,null,120,null,0,null,null
22 July 2024,00:18:00,CNR7109828126,Success,CID903094,Prime Sedan,Hosur Road,Frazer Town,140,100,null,null,No,null,457,UPI,13,3.5,3.5
23 July 2024,00:12:00,CNR7968869092,Success,CID560508,Bike,Hulimavu,Bellandur,189,80,null,null,Yes,Customer Demand,536,Cash,9,4.1,4.8
21 July 2024,14:43:00,CNR2598951337,Success,CID963586,Prime SUV,Bannerghatta Road,Kammanahalli,140,35,null,null,No,null,453,Cash,9,4.2,3.7
17 July 2024,15:56:00,CNR6179229665,Driver Not Found,CID491712,Mini,Whitefield,Malleshwaram,null,null,null,null,null,null,1495,null,0,null,null
08 July 2024,03:57:00,CNR8354587327,Canceled by Customer,CID472046,Prime Sedan,Varthur,Rajarajeshwari Nagar,null,null,Driver asked to cancel,null,null,null,286,null,0,null,null
21 July 2024,14:31:00,CNR5653188780,Success,CID260093,Bike,Langford Town,Yelahanka,196,120,null,null,No,null,613,Cash,26,3.2,4.9
30 July 2024,21:41:00,CNR6853672590,Success,CID943641,Prime SUV,Majestic,Cox Town,224,85,null,null,No,null,782,Debit Card,34,4.1,3
22 July 2024,14:40:00,CNR4128108323,Canceled by Customer,CID529250,Prime Plus,Padmanabhanagar,KR Puram,null,null,Change of plans,null,null,null,238,null,0,null,null
04 July 2024,01:47:00,CNR1082827124,Success,CID580863,Prime Plus,Bannerghatta Road,Whitefield,105,60,null,null,No,null,186,Cash,34,4.1,3.9
17 July 2024,04:26:00,CNR4089546334,Success,CID435373,Prime SUV,Electronic City,Kadugodi,91,70,null,null,No,null,417,Cash,4,3.1,3.6
01 July 2024,09:34:00,CNR7901978294,Success,CID323885,Prime SUV,HSR Layout,Kadugodi,203,35,null,null,No,null,124,UPI,49,4.8,4.7
18 July 2024,16:13:00,CNR8649061295,Success,CID550686,Prime SUV,Hosur Road,RT Nagar,189,145,null,null,No,null,581,Cash,32,4.1,3.6
18 July 2024,16:57:00,CNR4004014081,Success,CID873592,Prime SUV,Hennur,MG Road,112,75,null,null,Yes,Customer Demand,714,Cash,23,3.1,3.7
22 July 2024,04:18:00,CNR5590247940,Success,CID744353,eBike,Devanahalli,Koramangala,182,135,null,null,No,null,370,UPI,11,4.0,3.9
09 July 2024,05:41:00,CNR4605601809,Canceled by Customer,CID645906,Prime Sedan,MG Road,Banashankari,null,null,Change of plans,null,null,null,104,null,0,null,null
18 July 2024,04:59:00,CNR7052352832,Success,CID724116,Prime Sedan,Malleshwaram,Hebbal,189,40,null,null,Yes,Customer Demand,252,UPI,34,3.9,4.5
13 July 2024,20:17:00,CNR6701987331,Success,CID618619,Prime Sedan,Yeshwanthpur,BTM Layout,182,110,null,null,No,null,104,UPI,37,3.4,4.4
19 July 2024,12:59:00,CNR5705351325,Success,CID892089,Prime Plus,Ulsoor,Malleshwaram,308,95,null,null,No,null,181,Cash,12,3.1,3
02 July 2024,11:44:00,CNR2296392263,Canceled by Customer,CID242192,Auto,JP Nagar,Bannerghatta Road,null,null,Driver is not moving towards pickup location,null,null,null,239,null,0,null,null
08 July 2024,03:40:00,CNR9718008060,Driver Not Found,CID880667,Auto,Varthur,RT Nagar,null,null,null,null,null,null,423,null,0,null,null
20 July 2024,01:59:00,CNR3948553166,Canceled by Customer,CID602128,Prime SUV,Mysore Road,Chickpet,null,null,AC is Not working,null,null,null,450,null,0,null,null
05 July 2024,05:09:00,CNR6142236704,Success,CID133292,Prime Sedan,Yelahanka,Yelahanka,105,125,null,null,No,null,857,UPI,12,3.5,4.3
16 July 2024,19:11:00,CNR4980004586,Success,CID701843,Prime Sedan,Varthur,Langford Town,133,105,null,null,No,null,357,UPI,4,4.4,4
08 July 2024,10:21:00,CNR6984510305,Canceled by Driver,CID739124,Auto,Majestic,Shantinagar,null,null,null,Personal & Car related issue,null,null,291,null,0,null,null
05 July 2024,02:24:00,CNR6175664134,Canceled by Driver,CID401049,eBike,Yelahanka,Sarjapur Road,null,null,null,Personal & Car related issue,null,null,491,null,0,null,null
23 July 2024,17:42:00,CNR7708328712,Canceled by Customer,CID778959,Prime Sedan,Vijayanagar,Sahakar Nagar,null,null,AC is Not working,null,null,null,134,null,0,null,null
27 July 2024,23:44:00,CNR3110024297,Success,CID264884,Mini,Cox Town,KR Puram,35,45,null,null,Yes,Customer Demand,674,Cash,34,3.9,5
11 July 2024,16:57:00,CNR2253018202,Success,CID175514,Prime SUV,MG Road,Nagarbhavi,70,75,null,null,No,null,206,Cash,49,3.8,4.5
21 July 2024,13:26:00,CNR8998824447,Canceled by Driver,CID959812,Prime Sedan,JP Nagar,RT Nagar,null,null,null,Customer related issue,null,null,127,null,0,null,null
